"Site","Name","Last Logon","OperatingSystem","DistinguishedName"
"SMHS","SMHS-441-810265","3/3/2017 7:02:44 AM","Windows 7 Enterprise","CN=SMHS-441-810265,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-444-810222","3/9/2017 3:00:58 PM","Windows 7 Enterprise","CN=SMHS-444-810222,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-444-810229","3/9/2017 3:01:14 PM","Windows 7 Enterprise","CN=SMHS-444-810229,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-444-810232","3/9/2017 3:01:18 PM","Windows 7 Enterprise","CN=SMHS-444-810232,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-444-810270","3/9/2017 3:01:27 PM","Windows 7 Enterprise","CN=SMHS-444-810270,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-444-810276","3/9/2017 3:01:26 PM","Windows 7 Enterprise","CN=SMHS-444-810276,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-446-810238","2/10/2017 11:22:41 AM","Windows 7 Enterprise","CN=SMHS-446-810238,OU=Science Teachers Computers,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-509-70989","3/7/2017 7:55:57 AM","Windows 7 Enterprise","CN=SMHS-509-70989,OU=Lab-509 WoodShop,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-509-70993","10/13/2016 6:57:55 AM","Windows 7 Enterprise","CN=SMHS-509-70993,OU=Lab-509 WoodShop,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-625-808042","2/21/2017 5:51:03 PM","Windows 7 Enterprise","CN=SMHS-625-808042,OU=Classrooms,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-625-808103","2/24/2017 11:14:51 AM","Windows 7 Enterprise","CN=SMHS-625-808103,OU=Classrooms,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-671-810755","1/24/2017 3:00:14 PM","Windows 7 Enterprise","CN=SMHS-671-810755,OU=Dance,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-732-810333","2/15/2017 12:49:27 PM","Windows 7 Enterprise","CN=SMHS-732-810333,OU=Classrooms,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-736-810342","10/21/2016 3:45:13 PM","Windows 7 Enterprise","CN=SMHS-736-810342,OU=Classrooms,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-813831","10/19/2016 12:54:39 PM","Windows 7 Enterprise","CN=SMHS-813831,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-ADM-802216","10/19/2016 7:09:10 AM","Windows 7 Enterprise","CN=SMHS-ADM-802216,OU=Admin Staff,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CUS-800910","1/3/2017 5:01:15 AM","Windows 7 Enterprise","CN=SMHS-CUS-800910,OU=Support Staff,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-14","9/9/2016 1:13:58 PM","Windows 7 Enterprise","CN=SMHS-CW10-14,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-17","3/8/2017 11:12:07 AM","Windows 7 Enterprise","CN=SMHS-CW10-17,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-24","3/8/2017 10:20:06 AM","Windows 7 Enterprise","CN=SMHS-CW10-24,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-37","11/28/2016 9:09:38 AM","Windows 7 Enterprise","CN=SMHS-CW10-37,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-38","11/28/2016 8:04:25 AM","Windows 7 Enterprise","CN=SMHS-CW10-38,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-39","11/28/2016 6:49:51 AM","Windows 7 Enterprise","CN=SMHS-CW10-39,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-40","12/9/2016 2:05:55 PM","Windows 7 Enterprise","CN=SMHS-CW10-40,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW10-42","11/28/2016 6:50:11 AM","Windows 7 Enterprise","CN=SMHS-CW10-42,OU=CW10,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-01","11/28/2016 1:05:22 PM","Windows 7 Enterprise","CN=SMHS-CW11-01,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-02","11/28/2016 1:23:23 PM","Windows 7 Enterprise","CN=SMHS-CW11-02,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-03","11/28/2016 1:05:51 PM","Windows 7 Enterprise","CN=SMHS-CW11-03,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-04","11/28/2016 1:05:14 PM","Windows 7 Enterprise","CN=SMHS-CW11-04,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-05","11/28/2016 1:04:59 PM","Windows 7 Enterprise","CN=SMHS-CW11-05,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-06","11/28/2016 1:05:19 PM","Windows 7 Enterprise","CN=SMHS-CW11-06,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-07","11/28/2016 1:07:21 PM","Windows 7 Enterprise","CN=SMHS-CW11-07,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-08","11/28/2016 1:06:21 PM","Windows 7 Enterprise","CN=SMHS-CW11-08,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-09","11/30/2016 9:06:34 AM","Windows 7 Enterprise","CN=SMHS-CW11-09,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-10","11/29/2016 12:02:29 PM","Windows 7 Enterprise","CN=SMHS-CW11-10,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-11","11/29/2016 1:18:18 PM","Windows 7 Enterprise","CN=SMHS-CW11-11,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-12","11/28/2016 1:05:20 PM","Windows 7 Enterprise","CN=SMHS-CW11-12,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-13","11/28/2016 1:07:39 PM","Windows 7 Enterprise","CN=SMHS-CW11-13,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-14","11/29/2016 1:19:24 PM","Windows 7 Enterprise","CN=SMHS-CW11-14,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-15","11/28/2016 1:06:16 PM","Windows 7 Enterprise","CN=SMHS-CW11-15,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-16","11/29/2016 1:22:42 PM","Windows 7 Enterprise","CN=SMHS-CW11-16,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-17","11/28/2016 1:06:40 PM","Windows 7 Enterprise","CN=SMHS-CW11-17,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-19","11/28/2016 1:06:16 PM","Windows 7 Enterprise","CN=SMHS-CW11-19,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-20","11/29/2016 1:17:46 PM","Windows 7 Enterprise","CN=SMHS-CW11-20,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-21","11/28/2016 1:06:44 PM","Windows 7 Enterprise","CN=SMHS-CW11-21,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-22","11/28/2016 1:14:53 PM","Windows 7 Enterprise","CN=SMHS-CW11-22,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-23","11/28/2016 1:06:27 PM","Windows 7 Enterprise","CN=SMHS-CW11-23,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-24","11/28/2016 1:06:05 PM","Windows 7 Enterprise","CN=SMHS-CW11-24,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-25","11/28/2016 1:06:20 PM","Windows 7 Enterprise","CN=SMHS-CW11-25,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-26","11/28/2016 1:07:19 PM","Windows 7 Enterprise","CN=SMHS-CW11-26,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-27","10/6/2016 11:07:10 AM","Windows 7 Enterprise","CN=SMHS-CW11-27,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-28","11/29/2016 1:29:30 PM","Windows 7 Enterprise","CN=SMHS-CW11-28,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-29","11/28/2016 1:07:59 PM","Windows 7 Enterprise","CN=SMHS-CW11-29,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-30","11/29/2016 1:38:59 PM","Windows 7 Enterprise","CN=SMHS-CW11-30,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-31","11/30/2016 9:10:08 AM","Windows 7 Enterprise","CN=SMHS-CW11-31,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-32","11/28/2016 1:05:58 PM","Windows 7 Enterprise","CN=SMHS-CW11-32,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-33","11/29/2016 1:20:10 PM","Windows 7 Enterprise","CN=SMHS-CW11-33,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-34","11/28/2016 1:07:21 PM","Windows 7 Enterprise","CN=SMHS-CW11-34,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-35","11/28/2016 1:09:30 PM","Windows 7 Enterprise","CN=SMHS-CW11-35,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-36","11/28/2016 1:06:03 PM","Windows 7 Enterprise","CN=SMHS-CW11-36,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-37","11/28/2016 1:08:07 PM","Windows 7 Enterprise","CN=SMHS-CW11-37,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-38","11/28/2016 1:13:19 PM","Windows 7 Enterprise","CN=SMHS-CW11-38,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-39","11/28/2016 1:21:47 PM","Windows 7 Enterprise","CN=SMHS-CW11-39,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-40","11/29/2016 4:34:07 PM","Windows 7 Enterprise","CN=SMHS-CW11-40,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-41","11/28/2016 1:08:58 PM","Windows 7 Enterprise","CN=SMHS-CW11-41,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW11-42","11/28/2016 1:05:51 PM","Windows 7 Enterprise","CN=SMHS-CW11-42,OU=CW11,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-01","11/8/2016 8:48:50 AM","Windows 7 Enterprise","CN=SMHS-CW12-01,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-02","11/8/2016 8:49:17 AM","Windows 7 Enterprise","CN=SMHS-CW12-02,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-03","11/8/2016 8:48:45 AM","Windows 7 Enterprise","CN=SMHS-CW12-03,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-04","11/8/2016 8:50:25 AM","Windows 7 Enterprise","CN=SMHS-CW12-04,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-05","11/8/2016 8:49:17 AM","Windows 7 Enterprise","CN=SMHS-CW12-05,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-06","11/8/2016 8:49:05 AM","Windows 7 Enterprise","CN=SMHS-CW12-06,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-07","11/9/2016 9:54:02 AM","Windows 7 Enterprise","CN=SMHS-CW12-07,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-08","11/9/2016 9:56:04 AM","Windows 7 Enterprise","CN=SMHS-CW12-08,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-09","11/8/2016 8:50:39 AM","Windows 7 Enterprise","CN=SMHS-CW12-09,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-10","11/8/2016 8:49:36 AM","Windows 7 Enterprise","CN=SMHS-CW12-10,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-11","11/8/2016 8:49:35 AM","Windows 7 Enterprise","CN=SMHS-CW12-11,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-12","11/8/2016 8:50:02 AM","Windows 7 Enterprise","CN=SMHS-CW12-12,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-13","11/8/2016 1:13:04 PM","Windows 7 Enterprise","CN=SMHS-CW12-13,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-14","11/8/2016 8:50:14 AM","Windows 7 Enterprise","CN=SMHS-CW12-14,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-15","11/8/2016 8:49:26 AM","Windows 7 Enterprise","CN=SMHS-CW12-15,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-16","11/8/2016 8:51:02 AM","Windows 7 Enterprise","CN=SMHS-CW12-16,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-17","11/8/2016 8:48:58 AM","Windows 7 Enterprise","CN=SMHS-CW12-17,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-18","11/8/2016 8:50:36 AM","Windows 7 Enterprise","CN=SMHS-CW12-18,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-19","11/8/2016 8:50:00 AM","Windows 7 Enterprise","CN=SMHS-CW12-19,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-20","11/8/2016 8:49:18 AM","Windows 7 Enterprise","CN=SMHS-CW12-20,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-21","11/8/2016 1:15:25 PM","Windows 7 Enterprise","CN=SMHS-CW12-21,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-22","11/8/2016 8:49:13 AM","Windows 7 Enterprise","CN=SMHS-CW12-22,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-23","11/8/2016 8:50:20 AM","Windows 7 Enterprise","CN=SMHS-CW12-23,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-24","11/8/2016 8:49:33 AM","Windows 7 Enterprise","CN=SMHS-CW12-24,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-25","11/8/2016 8:49:28 AM","Windows 7 Enterprise","CN=SMHS-CW12-25,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-26","11/8/2016 8:48:32 AM","Windows 7 Enterprise","CN=SMHS-CW12-26,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-27","11/8/2016 1:13:30 PM","Windows 7 Enterprise","CN=SMHS-CW12-27,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-28","11/8/2016 1:14:08 PM","Windows 7 Enterprise","CN=SMHS-CW12-28,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-29","11/8/2016 1:13:52 PM","Windows 7 Enterprise","CN=SMHS-CW12-29,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-30","11/8/2016 1:13:18 PM","Windows 7 Enterprise","CN=SMHS-CW12-30,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-31","10/24/2016 1:12:53 PM","Windows 7 Enterprise","CN=SMHS-CW12-31,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-32","11/8/2016 1:14:20 PM","Windows 7 Enterprise","CN=SMHS-CW12-32,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-34","10/28/2016 9:38:04 AM","Windows 7 Enterprise","CN=SMHS-CW12-34,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-35","11/8/2016 8:50:15 AM","Windows 7 Enterprise","CN=SMHS-CW12-35,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-36","11/8/2016 8:49:39 AM","Windows 7 Enterprise","CN=SMHS-CW12-36,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-37","11/8/2016 8:50:46 AM","Windows 7 Enterprise","CN=SMHS-CW12-37,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-38","11/8/2016 8:50:01 AM","Windows 7 Enterprise","CN=SMHS-CW12-38,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-39","11/8/2016 8:50:07 AM","Windows 7 Enterprise","CN=SMHS-CW12-39,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-40","11/8/2016 1:13:05 PM","Windows 7 Enterprise","CN=SMHS-CW12-40,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-41","10/28/2016 10:45:38 AM","Windows 7 Enterprise","CN=SMHS-CW12-41,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW12-42","10/28/2016 10:37:02 AM","Windows 7 Enterprise","CN=SMHS-CW12-42,OU=CW12,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-01","11/28/2016 6:49:58 AM","Windows 7 Enterprise","CN=SMHS-CW13-01,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-06","11/3/2016 7:56:16 AM","Windows 7 Enterprise","CN=SMHS-CW13-06,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-07","11/3/2016 6:59:33 AM","Windows 7 Enterprise","CN=SMHS-CW13-07,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-08","11/4/2016 10:05:52 AM","Windows 7 Enterprise","CN=SMHS-CW13-08,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-09","11/14/2016 12:32:04 PM","Windows 7 Enterprise","CN=SMHS-CW13-09,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-CW13-10","11/3/2016 12:16:43 PM","Windows 7 Enterprise","CN=SMHS-CW13-10,OU=CW13,OU=EETT,OU=Students,OU=Laptops,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
